;context;emotion
7324;i have been perspiring like crazy even in school that makes me feel so dirty and muddy;sadness
7325;i told my boss at around weeks because i was feeling incredibly guilty;sadness
7326;i am excited to be introduced to a new kind of library environment but at the same time i am feeling stressed about it because it means that i am not really getting a holiday;sadness
7329;im sitting at the spare desk feeling totally disillusioned and frustrated with my working life in general;sadness
7338;i want to take a shower without feeling like i was beaten with a baseball bat;sadness
7341;i am very new to blogging and i feel a little stupid writing this however if it will help me overcome my stress i will give it a go;sadness
7344;i feel somewhat remorseful that i wont be around for this move in weekend but i think its for the better that i do this study if it doesnt seem like a good thing i can always back out and come home to oakland and everyone;sadness
7352;i do feel sad for myself for not wanting that and thoughts extend up to a point that ill die alone;sadness
7356;i feel discouraged at the pace of my personal evolution and often feel like jack kerouac tossing his marbles into the maelstrom surf of big sur;sadness
7358;i feel so damaged;sadness
7361;i wind up getting more things checked off the list but i feel lousy and frazzled by early evening;sadness
7363;i think it to want you to settle immediately each other not to feel unpleasant;sadness
7366;i hate feeling alone;sadness
7370;i feel as though my body is damaged like everything has just stopped and ive became a little girl again;sadness
7377;i feel guilty because he is always good not just in the good times and i fail to recognize that;sadness
7381;i dont know why im feeling so listless;sadness
7383;i feel groggy but ok get up and leave the house with a luxurious baby free day in the office ahead of me;sadness
7384;i feel so bad that im posting this blog so late;sadness
7386;ive hijacked a fantasy and i feel foolish;sadness
7389;i feel pretty lame all together so i will stop here and share a bit more of my fudgy mediocre doodles;sadness
7393;i was still feeling crappy but hoped it was just due to the flight and stuff so we cleaned ourselves up and i put on my sassy city girl outfit which was my perfect city dress with city walking shoes;sadness
7394;ive been feeling really shitty lately;sadness
7395;i will never feel heartbroken again;sadness
7397;i feel that if people read my writing they will know that i m a dumb bunny;sadness
7400;i was feeling severely beaten and whooped by the beer bat and not looking forward to be being on my unsteady feet for the duration of the show;sadness
7402;i wonder what he thinks about now when he hears this song i feel a little disturbed listening to it but then again i was always a disturbed individual;sadness
7404;i think this has caused me to resonate more deeply with others who lack connection and support who are alone who feel they do not have support who are suffering;sadness
7406;ive never been the mother of a teenage girl before but i sure as hell have been one and this little episode would have left me at feeling ugly and crappy and humiliated;sadness
7409;ive been feeling low when i get home so i eat to fill my time and the hole in my heart;sadness
7411;i feel their pain their suffering;sadness
7413;i am feeling a little lonely;sadness
7415;i have to do what i have to do i feel like a little kid who is being punished by her mother for something she did wrong;sadness
7418;i had kind of been feeling lethargic and out of it all day;sadness
7421;im feeling surprisingly blank about the whole thing not good not bad not happy not sad;sadness
7422;i feel like i get blamed for all his stress sometimes;sadness
7427;i was a nursing major made great friends and was no longer feeling homesick;sadness
7429;i walked away from those years believing it was that i didnt want to ever make other people feel like they were as worthless as i often felt;sadness
7431;i don t ever have to fully feel any unpleasant emotion;sadness
7438;i feel like i missed out not being born into any particular religion;sadness
7441;i would feel too embarrassed;sadness
7444;i see this ad i cringe and feel disturbed;sadness
7448;i really feel very bad;sadness
7452;i know karen wouldnt see it that way if i addressed these things with her it would open a whole miserable can of worms she wouldnt see that shes doing anything wrong and wouldnt be open to hearing how i feel it would turn into an ugly confrontation and i hate confrontation;sadness
7473;i especially feel this way because someone who i thought was my friend rejected me and joined the clique;sadness
7475;i am feeling out of balance or troubled about something i have a few guiding principles that i consider choose the highest priority;sadness
7476;im feeling very defeated negative and what is the point of it all today;sadness
7478;i feel like i m on an emotional high with so much excitment;sadness
7480;i feel a little lethargic recount it here a href http en;sadness
7484;i do not give flowers all the time as i feel that makes me a wuss and needy;sadness
7485;ive been feeling a little stressed and overwhelmed;sadness
7490;i can easily wind up feeling inadequate as i look at all of the beautiful pictures and see what it seems like everyone else is doing and thinking;sadness
7495;i feel everything intensely and emotional and physical distress is a daily part of living with the disability;sadness
7497;i was feeling a bit jaded combination of mixed up feelings not enough sleep and too many big screen presentations i think;sadness
7499;i was feeling especially disillusioned and unhappy allowing the last lines to make the most difference but most this is especially telling of how much my life has changed since i was fourteen how my experiences have altered my perceptions;sadness
7500;i hate my job and feel so miserable by it i try and focus on how i can solve the situation;sadness
7503;i hate feeling stupid and incompetent;sadness
7504;i feel less groggy my trousers were a little looser and truthfully i would rather reach out for a fruit salad then a fully packed sandwich which is going to leave me feeling uncomfortable for the rest of the day;sadness
7505;i feel so rotten that i need to tell myself all this is just a passing cloud that ill be laughing at years from now;sadness
7515;i feel disheartened or defeated;sadness
7520;i wish that there were some way i could numb myself when i need it but i either feel everything or go completely numb;sadness
7526;i feel distanced from her and ever so unimportant shh but bah;sadness
7531;i am the only bright spot he has now i feel as if i have been burdened with more than i initially thought;sadness
7532;i feel it would be too messy;sadness
7535;i have no ties to make me feel unhappy about leaving home except i will miss jim foster a lot;sadness
7539;i feel humiliated by my ignorance and lack of ability to accommodate the other;sadness
7540;ill crawl into the kitchen feeling miserable and cook a fresh healthy meal;sadness
7541;i feel a bit ungrateful that i feel like leaving already once i get everything taken care of laundry packing some winter clothes etc;sadness
7545;i feel quite disappointed in myself for being sucked into the charade;sadness
7551;im a rather confident person i understand that a lot of times they just cant help it but feel lousy about themselves;sadness
7554;i dont have enought time and i get tired of being made to feel unimportant;sadness
7560;i cant believe with that statement being said that im already feeling sexually deprived;sadness
7568;i remember driving home and arriving home feeling very mournful;sadness
7569;i currently am feeling rotten with some sort of illness not exactly what i had hoped for in my small amount of time back home but hey ho;sadness
7570;im feeling quite disillusioned about my weighins;sadness
7574;i not feel like going shopping afterward i was groggy and felt like a stuffed pig;sadness
7575;i always feel slightly embarrassed;sadness
7577;i still feel defeated;sadness
7583;i have never really had luck with them so im feeling a bit jaded;sadness
7584;i feel so guilty;sadness
7588;i am not going to wake up with a fucking headache like almost every day this week i am not going to feel needy and grabby and insecure like almost every day this week i am not going to be mean to myself like almost every day this week;sadness
7591;i really feel regretful when hearing that shinae got married to another man oh it s really sad i really hope that alex and shinae can be a couple in real life they re perfect for each other;sadness
7593;i feel dismayed at how many people get stuck on a do it yourself salvation mentality;sadness
7599;i feel disappointed because i spent time on it and do something differently to create an interesting composition;sadness
7612;i feel so dirty;sadness
7613;i feel regretful ashamed and embarrased of evey single thing ive ever done i cant think of anything im proud of;sadness
7619;i need to learn to have to feel this much pain and suffering;sadness
7623;i was intensely conscious of how much cash i had left in my gas and food envelope and i still have what i intended to save for next week which helps me not feel so stressed and scared;sadness
7629;i am used to being let down and feeling rejected by guys;sadness
7637;im sure anyone whos seen someone close go through this process you feel entirely useless in this situation not being able to take away any of the troubles or ailments;sadness
7640;i was tired of feeling helpless and wanted to take control of the situation;sadness
7642;i lost a close friend;sadness
7644;i visited finland a couple of weeks ago and albeit it was wonderful and extremely refreshing to be back in my hometown for the first time in four weeks after spending only a few days there i begun to feel slightly homesick homesick for tallinn;sadness
7648;i hate to feel devastated so much so that i have an unhealthy habit of suppressing my feelings;sadness
7652;i woke up yesterday morning wondering if i had hurt my mommys feelings and just had this horrible feeling in my stomach and horrible chest pains;sadness
7653;i want him to feel emotional pain;sadness
7654;i have trouble not focusing on it not feeling it all throughout the day because i know he s suffering and i know my mom is suffering in a whole other way;sadness
7656;i feel ugly to my fellow humans;sadness
7657;i feel so utterly humiliated and at the same time humbled by the goodness of her heart;sadness
7659;i walked away from the weekend feeling simply dirty like i had done something really harmful and this feeling more than anything is what overpowers my feeble attempts to justify my actions last weekend;sadness
7664;i was thrilled to have that outcome but because i was feeling so crappy i couldn t even celebrate that until i started feeling better which mainly seems to have occurred with an increased dosage of my thyroid replacement hormone and supplemental estrogen;sadness
7666;i am the head of my family i should be looking after them but i feel i am worthless to them i am nothing now;sadness
7670;im feeling homesick for him;sadness
7671;i have succumbed to the dreaded commuter virus and feel altogether a little bit rotten;sadness
7672;i look at his sweet little face crying for his mama just wanting me to hold him and love him and i feel so horribly awful for being frustrated with him;sadness
7673;i do feel sorry for you;sadness
7675;i am very motivated to learn from the lessons of history because otherwise i feel that we are doomed to repeat the same mistakes;sadness
7679;i feel like an ungrateful ingrate bastard to confess that i momentarily lost my appreciation for the life i have;sadness
7683;i feel after seeing sweeney todd disturbed and disgusted are better descriptions;sadness
7686;i want to say in front of you but embarrassed feeling is comes and my mouth be dumb cannot say that im very love you i know you dont like me because in front your eye im not pretty like what you think in your mind but thats not a reason why you dont love me right;sadness
7690;i know how they feel about it all and they talk like the ppl above them on the ladder are so vain amp shallow amp bla bla bla;sadness
7691;i would hate to feel unwelcome;sadness
7706;i know how awful it is to be on your a game and not see any results and just feel crappy overall;sadness
7709;i feel that karma punished me because i don t know the meaning of contentment img src http www;sadness
7711;i feel like theres nothing in my life empty;sadness
7715;i still feel heartbroken over alot;sadness
7716;i feel more shitty and emotional and helpless;sadness
7718;i understand feeling alone and lonely like you may never be really known;sadness
7720;i did behave the same way when she was going through all this maybe i was the same or acted the same i don t think i did but i guess it is a matter of perception but when it happens to you you feel devastated;sadness
7721;im not some outcast always feeling a fake sense of belonging;sadness
7725;i am starting the menopause constantly suffer with mood swings temper floods of tears unable to sit for long periods and concentrate feel constantly weepy and on edge feel unable to cope with the day to tasks of ordinary life;sadness
7726;i feel utterly useless as a mother because i just dont know what to do;sadness
7727;i am way less uptight the second time around but i still do feel awkward both at baring myself and at the potential of making anyone else feel uncomfortable;sadness
7732;im feeling stupid;sadness
7733;i am responsible and would feel terribly dismayed at my lack of caring towards my job but lately i really have been irresponsible in regards to my shit job and i dont even feel like im letting anyone down;sadness
7735;i feel depressed nearly all the time;sadness
7737;i feel vain;sadness
7738;i have depression and things just started getting better but today i felt so bad you know they feeling in the pit of you heart that your a worthless failure;sadness
7744;i woke up with a pounding headache and sore throat and so on top of the fatigue and nausea i feel utterly miserable;sadness
7748;i was powerless over my life and the things that left me feeling abused unhappy and generally discontent and miserable i was stuck;sadness
7750;i feel horrible about all of this;sadness
7751;i am crushed and think of suicide but i will not ever ever give up on my kids i will fight and prove her psychotic behavior to everyone she has noconscience and feels joy to hurt me but i will prevail;sadness
7754;i feel bad for the creature;sadness
7760;i wont face these obstacles and feel like a stressed out mess or worse a mommy failure;sadness
7763;i feel lame all i use is color pencils to color pokemon;sadness
7764;i didnt feel as isolated from the world as i did during last years holidays;sadness
7765;i know that this is somewhat strange but i can feel that my cat is very unhappy and it is making me kind of sad;sadness
7772;im feeling so jaded right now;sadness
7775;i feel lame even saying it;sadness
7776;i woke up feeling rather devastated;sadness
7777;i feel like i m always stressed worried or upset about something;sadness
7783;i feel stressed i venture out to photograph nature in any form and that lifts my spirit;sadness
7784;i don t know if im just speaking for myself but i feel like we are all becoming more stupid by the day;sadness
7785;i just feel really emotionally drained;sadness
7787;i now feel as if im doomed to fail my upcoming global regents;sadness
7789;i feel pained just thinking about it;sadness
7792;i understand how unbearable it is to feel like worthless shit all of the time;sadness
7793;i accepted his apology because i feel like he s remorseful for how he treated me;sadness
7797;i feel heartbroken but for some reason not strong enough to say i m finished with him;sadness
7800;i know and i am eternally torned about it because i feel helpless and useless;sadness
7813;i know that i do not feel repressed or a prisoner by the guidelines of the lds church;sadness
7814;i feel like i did the last time i had to break up with a lousy boyfriend in so im out of practice like junk;sadness
7815;i have been feeling lonely and isolated lately;sadness
7823;i never worry about having to repay you or feel burdened when i couldn t afford something because we always manage to understand and have fun despite being broke which is a lot of the time;sadness
7824;i am feeling rather low these days but it does not matter for no one cares;sadness
7825;i can t help but think that oakwood must feel unwelcome on our campus;sadness
7827;i feel a lot of jaded fans are doing i m rating it based on what i ve seen heard and played;sadness
7831;i hold it for a day my arm will feel numb and paralysed;sadness
7832;i am sorry amma if i made you feel bad but i was being honest;sadness
7835;i feel alone all the time and he just happened to be there;sadness
7838;i drank a lot and i got my hands on all sorts of drugs but most of the pain im feeling today can be blamed on lack of sleep and the hours we spent walking around atlanta;sadness
7843;i have tried sometimes to spend time with them to make them feel less miserable in school and have usually had my offers thrown back in my face;sadness
7854;i feel sad for her;sadness
7857;i know later when i read this ill feel regretful that ive posted such thing and ill be mad at my self;sadness
7861;i feel burdened by my goals;sadness
7864;i had moved to my own little flat in london and i was struggling to look after myself which made me feel really useless;sadness
7867;i don t feel groggy or like i can sleep any more this morning;sadness
7868;im feeling so guilty helpless and hopeless;sadness
7871;i thought of my peers lacking of a few months or a year to vote feeling hopeless as they watch the news and with every click of the refresh button last night;sadness
7875;i feel so unimportant it sucks;sadness
7878;i feel like highschool is making me unhappy;sadness
7881;i feel quite disturbed about the whole thing and to top it off im feeling shame;sadness
7889;i feel these unwelcome guests beginning to take hold of me i will retreat to pray if but only for a moment;sadness
7891;i feel so useless when im stuck in those situations;sadness
7908;i think that blogging will be a good way of writing because etries should be short so i won t feel over burdened by the amount of writing i have to do;sadness
7909;im feeling exhausted;sadness
7913;i feel like im rotten and empty inside;sadness
7915;i feel stupid or overly awkward or less than them;sadness
7916;i just feel so useless and utterly worthless;sadness
7918;i want to be able to have someone stop by on a whim and not have to feel ashamed of the and a half inches of dust on my shelves and tv stand;sadness
7924;i have a neutral feeling about two broke girls because while i like kat denningss deadpan delivery and a href http media;sadness
7927;i am feeling any less submissive;sadness
7930;i feel extremely boring;sadness
7932;i feel deeply humiliated when i read in ari ben menashe s book entitled profits of war mousavi s friend manuchehr ghorbani is was a cia agent;sadness
7934;i love drink them i love that medicine because i want to be health anymore but my family reaction made me feel so depressed;sadness
7938;im sure that in a couple of months i will be feeling homesick while i skype with my family on thanksgiving and when im working for the first time on december th taiwan has already surprised me with the interesting and enjoyable holidays they have here;sadness
7941;i have no better word to describe the way i feel than heartbroken;sadness
7944;i would still feel unhappy and sad;sadness
7945;i ignored my feelings i ignored myself;sadness
7946;i listen to the hurricane rain outside the window i feel a little melancholy;sadness
7950;i was feeling abused humiliated and insulted by a search that does not correspond to the code of catsa nor to the criminal code of canada a woman can not perform a body search in a man;sadness
7959;i sometimes feel like the heroine who is never stressed or teary or worn out with all the hardship is pretty shallow;sadness
7967;im feeling horrible;sadness
7971;i need the cantor ministry after you made me feel that they all hated me and supported your views of me;sadness
7972;i have to emphasize the feeling of lost and found;sadness
7974;i know it will come next week and i will sit in it relish it love it hate it and feel the hurt;sadness
7977;ive been at the lowest ive ever been feeling really shitty about myself;sadness
7986;i think i still feel numb;sadness
7991;i promise to respect my personal boundaries acknowledge that i am a perfect and divine being and that i have the right to say no when i need to without feeling guilty;sadness
7997;i was left feeling foolish all alone in the rain;sadness
8001;i leave sundays feeling utterly drained with not an ounce of anything left to give;sadness
8005;i dont want to talk to anyone because it was such a dumb mistake and i feel so miserable already that i dont think i could take someone giving me one of those are you serious;sadness
8007;im feeling pretty discouraged this morning;sadness
8008;i love kitties and i kind of feel like spiders are underrated and over hated;sadness
8010;i feel like i have missed out on every single holiday last year so we are hitting it hard this year;sadness
8017;i am still feeling some low energy and effects of stress;sadness
8021;i feel exhausted drained this conversation has really taken it out of me;sadness
8024;i feel bad not giving due credit;sadness
8045;im kind of at a stage whereby im feeling disillusioned about being myself;sadness
8047;i look in the mirror these days i do think i look pretty but i also feel like i look boring at the same time;sadness
8049;i think i still will be when they arrive and that makes me stress and makes me feel so unhappy;sadness
8050;i had a feeling i had them but decided to buy them anyway which was a dumb move;sadness
8056;i cross the finish line i want to feel exhausted and alive at the exact same time;sadness
8061;i feel devastated disgusted and betrayed;sadness
8062;i feel pretty awful about that;sadness
8065;i feel so all alone no ones gonna fix me when im broke how do you cry with inanimate eyes;sadness
8066;i feel pretty beaten;sadness
8072;i am home again and feeling somewhat the dull girl not sure at all what real life is like anymore after such a short time away amazing how quickly a brain can go on vacation;sadness
8073;i would recommend it strongly for any who feel isolated or lonely or even just interested in getting together with people in a still living good old fashioned truly diverse americana kind of way;sadness
8074;i end up feeling exhausted for all the rest of the day;sadness
8077;i am still working on how to get past feeling deprived by saying no to foods that are fat sugar filled;sadness
8084;i feel so unimportant right now like i am not worth the time people waste on me i tried to be happy and not seem like something is wrong but i come back to the realization that something is wrong and i feel like i am worthless again;sadness
8087;i arlovski on ufc win i feel really horrible leave a comment;sadness
8088;i feel victimized like im getting robbed;sadness
8091;i make a piece that i feel is unsuccessful ill dismantle it and recreate it until i feel like it works;sadness
8097;i said it pops up every once in a while that dread but for the most part i m too busy feeling depressed or elated or a horrible mixture of the two to notice it;sadness
8100;i feel guilty and sorry to them;sadness
8107;i also feels at times that i am somewhat socially isolated;sadness
8111;i was experiencing a ton of pain in my leg muscles and was feeling hopeless;sadness
8114;i possibly understand what she was feeling i ignored her words ignored my feelings of uneasiness;sadness
8116;i feel kind of pathetic that i have such a hard time with this all;sadness
8118;i mean when i say i used to feel like an ugly brown pair of shoes ask him to change your mind;sadness
8120;i feel empty inside iphone wallpaper mobile wallpaper a href http www;sadness
8123;i dont think that is true and i have tried to explain my feelings but he replies that if i am submissive to him i wouldnt question his authority on the subject;sadness
8125;i feel like crap for being ungrateful;sadness
8132;i listen when he tells me he has an ominous feeling but i ignored him this time because i so wanted to see what was down the trail;sadness
8137;i feel like that wall is boring amp needs a pop of color;sadness
8139;i know that he hasnt even heard what i was saying so it makes me feel unimportant to him;sadness
8144;i feel guilty leaving an f;sadness
8150;i resented being made to feel like a bad person for not possibly contributing to the better good and to the profits of some unspecified equipment maker;sadness
8152;ive been feeling quite miserable wouldnt be lying;sadness
8153;i feel like an idiot around my friends target blank rel nofollow title friendfeed img src http dearwendy;sadness
8157;i do stay though it would be six more months of feeling discontent at times of being here;sadness
8162;ive avoided thinking about it because i feel hurt just thinking it;sadness
8163;im feeling a little groggy today after a bit of a late night;sadness
8165;i feel awkward saying such things;sadness
8166;i feel some sort of disdain that im ashamed to even verbalize and yet i cant bring myself to deny or convince myself otherwise;sadness
8168;i sometimes feel ashamed that i only care about my imagi nations;sadness
8171;i am very glad they came and glad i risked feeling foolish;sadness
8173;i havent had dinner but im also feeling pretty lethargic so im not sure thats going to happen at all at this point;sadness
8174;i usually feel energized i just felt exhausted;sadness
8180;i am feeling a bit miserable or passionate about something its all just in the moment;sadness
8184;i feel stupid the pointlessness of the cu;sadness
8187;i feel rather disheartened suddenly;sadness
8191;i know are feeling alone;sadness
8192;i feel aching all over my body;sadness
8196;i think i was addicted to feeling miserable and inadequate especially through the times in college when my teachers drove me to my own breaking point;sadness
8202;i feel humiliated said mohammed hussein a year old factory worker;sadness
8203;i thought maybe i can get through this but now today and i am up crying already and feeling incredibly depressed;sadness
8206;i often feel dull and empty inside like i m nothing more than a studying machine and yeah i do give myself breaks;sadness
8208;i dissect every new fact that comes to surface i feel more disheartened;sadness
8211;i feel defective because i can t;sadness
8218;i feel like the one who is being blamed and the one who would get upset if problems arose in the future;sadness
8221;i feel lethargic and crave junk food and pop;sadness
8222;i always jumble words and letters and i feel like the inhalers i took back in college are the culprit for my brain being permanently damaged;sadness
8223;im temporarily wounded feeling like an idiot and have already missed yoga because of the fall;sadness
8230;i feel embarrassed that im doing it because i think people like me insert liberal amount of negative self talk about weight dont do things like this;sadness
8232;i did take a surprise two hour nap this afternoon though and woke up feeling not as exhausted as i did this morning so maybe thats a good sign;sadness
8241;im moved in ive been feeling kind of gloomy;sadness
8242;i feel terribly burdened to have to deal with the results of it lol;sadness
8243;i ended up feelin shitty in mind;sadness
8247;i think about it how harmless that insect is i feel pathetic to be so overpowered by fear;sadness
8251;i drink into my feelings get numb;sadness
8255;i am starting to feel the strain of not having enough time i did however make up some lost time with a vengeance yesterday and today and got s of the giant granny panties quilted;sadness
8257;i feel like a whiney lil girl who s keeps whining and psycho ing herself to love studying and start studying;sadness
8259;i feel very low already;sadness
8260;im more scared of like dramas or thrillers that are actually capable of happening and so leave me feeling disturbed i;sadness
8263;i would experience this a number of times later in life but this was my first experience with an icky racism that prevails in all cultures and skin colors around the world it made me feel dirty;sadness
8264;im not sure why today i feel so horrible;sadness
8270;i dont want to rely on a guy to pay my bills but at the same time i am a free spirit and i feel like im being punished for being a free spirit;sadness
8274;ive learned an important thing i binge eat to cope with what i cannot control feelings and emotional reactions to situations outside of my control;sadness
8276;ive been feeling very lethargic with the fact that i worked till plus on days that i need to pay back the hours for my lessons days and sleeping at plus every night ever since the beginning of this week;sadness
8277;i get to this store and feeling almost defeated i tell my mom it would be so crazy if they didnt have a printing service;sadness
8278;i feel as much disturbed as much a fool as as that dealer in love philters paaker;sadness
8280;i feel certifiably idiotic right now;sadness
8283;i have a sick feeling that our hour bus adventure will be in vain;sadness
8284;i have also known the pain of feeling worthless too broken too scarred to ever span style mso bidi font size;sadness
8287;i didnt feel like i missed out one bit;sadness
8290;i feel homesick i read this collection of stories;sadness
8292;i feel so disappointed;sadness
8293;i feel like especially in the art world we could all do with a little more reality and little less you fill in the blank;sadness
8295;i feel rubbish today having a bad cold and cough really isn t ideal and the thought of attempting to leave the sofa fil;sadness
8299;i would go up to my bedroom feeling depressed;sadness
8300;i feel like oh please why im so fake again but the spazzing thingy about gikwang is not fake;sadness
8304;i feel emotional about how people have treated me over the last few months and years;sadness
8309;i would be feeling guilty of writing craps on my blog nothing useful nor beneficial to others;sadness
8310;i feel your pain whether you want me to or not and its pity implies that for some unfortunate people justice is not enough;sadness
8311;i feel horrible rel bookmark permalink;sadness
8315;i was feeling awful friends before i left for my dads;sadness
8322;i love you all d pagetitle superman mereka penyeri my life without them i feel like blank sheet of paper;sadness
8327;im stupid and make me feel like im worthless;sadness
8334;im thinking about death at the moment and feeling really sad because my lovely uncle shaun has died;sadness
8335;im wrestling with the inclination to not go to school today but after reading jamies status on facebook now i feel shamed into going;sadness
8340;i feel ungrateful for being unhappy but i cant seem to move on properly;sadness
8342;i guess yelp wouldnt be a useful website if people only wrote positive reviews so i feel kind of lame about it;sadness
8343;i guess i do feel the need to mention the realism of the just how tragic the hardship of everyday life in the mumbai slums really is;sadness
8355;i cant continue to be the whipping post for someone who feels lousy about themselves;sadness
8359;i know its not always as great an experience as ive set out here but if youre feeling a bit jaded and would like to remind yourself of what it was about teaching that attracted you in the first place you might like to give it a thought;sadness
8362;i must say that im not feeling gloomy at all about this place;sadness
8370;i get a funny feeling he does not consider you worthless;sadness
8371;i do need constant reminders when i go through lulls in feeling submissive whether i like them or not;sadness
8373;i feel lousy and im very anxious about my presentation today;sadness
8376;im feeling morose as i tend to do when im awake and writing here at almost am;sadness
8381;i spent two weeks in zombie mode then two weeks feeling all my feelings again after being numb for so long;sadness
8383;i feel stupid and thoughtless;sadness
8392;ive been thinking about that this morning and realizing that my ordinary life is starting to feel dull;sadness
8394;i found myself feeling very sorry for quell as dodd deceives him for his own personal benefit;sadness
8395;i do not feel as ugly;sadness
8396;i cant help but feel somewhat heartbroken by this news;sadness
8398;im feeling defeated;sadness
8406;i didnt feel inhibited in my own journal and to tell me that he isnt going to read any more of it;sadness
8418;im sure ill get through it im just feeling whiney today;sadness
8426;i feel empty inside all the time;sadness
8432;i feel neglectful that i have to skip over all the entries from this community and that i dont have the time to be as religious as i had been;sadness
8436;i soon went back to feeling shitty again;sadness
8438;i feel dumb for asking ryan said but ben cut him off;sadness
8452;i feel so regretful about getting such high hopes on myself coz i thought i got the damn job and then spurging on things that i dont need when i can use those money to get something decent for both of us;sadness
8453;i leave feeling defeated hopeless and too weak to keep pressing into god and recovery;sadness
8455;i feel burdened by her and the fact that i have no help what so ever;sadness
8456;i can just remember that when im feeling ungrateful that would be great;sadness
8458;i looked down at my sweet boy hudson i knew this was my calling and that his spirit needed me at all times even when im frustrated and feel helpless and lost as a mother;sadness
8460;i wish i have the feeling back soon cause now i realise how lonely when i dont have the feeling its like soo unwanted even when i am not;sadness
8463;i also feel like maybe you dont want the real messy authentic mark;sadness
8466;i wasnt so terribly sore i would feel a bit regretful but theres papers to write and ebony dances to practice for;sadness
8475;im sad i feel that every heartbroken song was written just for me;sadness
8478;i need to feel my ears agonized by the high treble of a guitar amp turned all the way up;sadness
8480;i feel absolutely defeated socially;sadness
8483;i feel like i am a little ungrateful but i love my home and sometimes getting away is a great way to remind you how much you love the life you have;sadness
8486;i feel doomed for wanting to get a doctorate of something besides medicine;sadness
8487;i feel as if i had an unfortunate run in with tyler durden and his fight club;sadness
8488;i always end up crying and feeling so hurt like its the end of the world;sadness
8496;i prove myself wrong here i am feeling ugly because i made no attempt to get out of my sleeping clothes oh and my eyebrows;sadness
8501;i feel terrible for him but omg;sadness
8502;i refuse to stay in this place we all have moments of feeling exhausted from very hard work and needing some validation in return;sadness
8505;i feel like there needs to be a disclaimer that i am in no way romanticising the shitty aspects of this pairing okay it is fucked up beyond belief summary castiel holds the world in the palm of his hand;sadness
8508;i got home feeling extremely sleep deprived and spent a week getting caught up on all the different post conference emails and phone calls not to mention sleep and laundry;sadness
8509;i really thought that after we had her i would stop feeling pained when i heard about other people getting pregnant;sadness
8518;i still cant make it for longer than a half hour in the office before feeling awful and having someone drive me home but i feel perfectly fine when im sitting on my butt on the couch all day;sadness
8519;i feel beaten and bruised from their harshness and wearied by their relentlessness;sadness
8521;im feeling really lethargic and weird today;sadness
8527;i really do feel unfortunate for the person who has to carrry me;sadness
8528;i do feel a bit guilty about the mean things ive said about jahmene as i heard his brother committed suicide so i think that abuse by their dad must have been pretty hardcore;sadness
8534;i can pick at my skin for a while and make myself feel terrible and then when i feel bad enough that i need to make myself feel better i can stop and theres the illusion of released pressure;sadness
8536;i feel ugly i mean i m being calle;sadness
8543;i started this blog is because i was desperately lonely and i wanted someone to know how i was feeling all of the ugly thoughts and emotions;sadness
8545;i always feel like im entirely pathetic and needy but those people usually tell me that i was neither just quieter than usual;sadness
8547;i wake up feeling all beaten up and i dont feel that way right now im probably going to be tempted to do the lake again;sadness
8551;i do feel devastated;sadness
8556;i have noticed more symptoms coming back over sleeping and eating feeling lethargic my temper and doing less around the house;sadness
8559;i love more than anyone made me feel like i hated them sooo much but i knew i didnt which really hurt i ened up being a dick and crying for like an hour in front of people which was even more stupid;sadness
8566;i am a year later heavier than ive ever been i gained back that lbs in the weeks i was pregnant trying to sort out feelings for my troubled marriage missing my hearts dream of dance wondering if ill ever want more kids again and if that makes me a horrible person;sadness
8569;i am feeling so weepy and emotional still;sadness
8570;i feel like this is a dirty confession;sadness
8574;i have learned to not take myself seriously enough to feel humiliated;sadness
8575;i also began to feel my contractions at a very dull intensity;sadness
8581;i type this i feel like one of those unfortunate animals that gets caught in washing machines and somehow survives much lighter ragged and half dead;sadness
8584;i was feeling very melancholy tonight for reasons i dont want to talk about;sadness
8587;i speak of friends online who drop me from friends lists i feel unloved and disregarded;sadness
8589;i needed with money that i had occasionally made me feel guilty;sadness
8592;i feel so dull and drowsy all the time;sadness
8593;i feel almost embarrassed to be writing its been so long since i have;sadness
8596;i am feeling disappointed at myself for making mistakes or getting frustrated for not knowing a lot of things taryns words would be ringing in my head;sadness
8598;i found it to be a deeply moving read and i feel it s a book that should be read twice because there s so much in there you ll discover the second time around which you might ve missed on the first read;sadness
8599;ive lived too long feeling shitty being picked on and feeling like the odd one out;sadness
8601;i feel a little pained but that will probably pass the last illusions of childhood;sadness
8603;i feel like were kind of boring;sadness
8606;i feel empty inside iphone wallpaper mobile wallpaper to your wap folder img src http images;sadness
8609;i know beyond a shadow of a doubt that i am loved i feel the most unloved unworthy and rejected ive ever felt;sadness
8610;i could curse swear be angry be sad be happy be moody etc etc on the things i write just because i feel kinda disturbed with the search queries displayed on the dashboard that containing my name full name blog s name or my usual nickname;sadness
8612;i am feeling listless without direction;sadness
8623;i feel like youre ashamed to be seen with me in public because im bigger than you;sadness
8630;i feel lousy on a daily basis;sadness
8631;i feel dirty even admitting that ive seen it much less own it on dvd;sadness
8633;i feel for steve irwins family but it was a tragic accident;sadness
8635;i couldnt help but feel that all these people had missed the best of the day;sadness
8644;i feel like i have doomed myself to failure;sadness
8646;i fell for it big time and feel appropriately shamed;sadness
8648;i just cannot write when i am so sick and that means more than a week of feeling rotten which means a stalled novel;sadness
8649;i didnt feel any emotional pulls toward anyone except the lord;sadness
