;context;emotion
8655;i do not believe guns are the solution to feeling afraid;fear
8691;i did that at the recent french open with the claret jug so i now feel somewhat reluctant i got close to the claret jug in france as i felt afterwards i want to be able to do that till hopefully win the open and then get to bond it for the next twelve months;fear
8696;i was talking to elder ditlevsen the other day about my plans at college and things and how you guys were all way excited for me to get back and he told me that he remembered feeling a little nervous as a parent;fear
8699;i try to hold my tongue try to see it from his point of view but inside i am feeling agitated and irritable about all this pressure to please him when i cannot seem to get my own self in order;fear
8708;i am a bit too impractical in thoughts as i feel that makes life less doubtful;fear
8713;i often feel overwhelmed with all of the office and administration work required of the teacher;fear
8742;i had to go to the gym so many times this last spring that i just kind of got used to feeling neurotic and then the neurotic feeling kind of went away;fear
8749;i would constantly feel agitated;fear
8751;i feel afraid but i have learned to allow myself to be afraid;fear
8757;i am feeling so much sadness realising that i have gone through life like this but it is such a celebration that now i no longer have to harden to hide that i am scared from myself and others;fear
8788;i aware and concerned for everyone will give attention not only marriages and deaths but also with equal seriousness to the elderly woman who feels helpless because she does not know which oven to buy;fear
8800;i am working on one thing that i feel unsure of completing;fear
8803;i was so nervous all i remember is my heart beating loudly and feeling insecure as others watched me from off stage;fear
8804;i bet taylor swift basks in the knowledge that the boys she writes songs about probably feel tortured;fear
8812;i do feel weird making an exact replica of someone else work;fear
8814;i feel bashful discussing it i m a closet gamer if you will and yet millions of people from all around the world are doing the same thing;fear
8819;i felt like spock amongst a world of humans it was difficult for me to reciprocate feelings for someone because i was so terrified of being hurt and i refused to let other people into my world;fear
8820;i began the day feeling intimidated courthouses are designed to intimidate but ended the day cheerfully chatting with the judge in his chambers;fear
8824;in sweden;fear
8835;i was thinking that i might be ready but was feeling unsure of my assessment;fear
8837;i was feeling apprehensive about my journey because i would be using public transportation the whole way;fear
8840;im starting to feel overwhelmed again when it comes to the research for this book;fear
8853;i just feel insecure so what should i do sis;fear
8862;i learned a lot from this little project if youre ever feeling intimidated by a diy project just go for it;fear
8866;i dont know that i am feeling fearful;fear
8867;i hope not pagetitle khatsii feeling fearful;fear
8875;i don t know why i feel so bashful defending it;fear
8876;i am so very tired and feeling overwhelmed with my everyday responsibilities which brings me to the point of this post;fear
8883;i feel like im too frickin uptight to let loose enough to love anyone else or more importantly myself;fear
8884;i am angry that my employers do not invest in us at all training pay increases bank holidays and it feels like injustice so i feel helpless;fear
8890;i feel a bit hesitant about the whole thing given my past two experiences and the fact that i m going to start a new novel while i work on my current wip because i feel like it would be cheating to count the words on my current wip even though i m only about words into it;fear
8895;i do feel weird why seldom people eat at there;fear
8899;i will still feel insecure;fear
8903;i do that he can t stand feeling threatened and looking over his shoulder;fear
8916;i have played a great set i feel really hesitant to ask;fear
8921;i was left feeling uncertain about exactly what pulse will offer as a series;fear
8930;i was starting to feel nervous all this lifetime of fandom and build up and there i stood donning my vip sticker;fear
8941;i am feeling slightly apprehensive about tomorrow s crim exam that has a hefty weighting of but not to the point where i am sweating buckets or reaching for the razor blades;fear
8957;i feel is doubtful but then again i could be wrong;fear
8965;i go back to that day however and hear jesus words the son of man has authority to forgive sins on earth i feel electrified and doubtful;fear
8966;i feel the presence of god something fearful happens i became aware of my own unworthiness my own short comings and yes my own sin;fear
8976;i go to tell someone to feel her kick she gets shy and stops;fear
8980;i began training in january or at least mentally preparing myself to train and can remember specifically feeling apprehensive about the running a spring marathon;fear
8982;i decided that this one lesson i had had was enough practise for me so its fair to say i was feeling slightly apprehensive walking over to the nursery slopes;fear
8987;im feeling a bit apprehensive but excited as well;fear
9015;i can t believe i feel so petrified;fear
9017;i feel like im almost uh afraid of everything so to speak;fear
9023;im slow about this but it does feel weird returning to a home without your mum anymore;fear
9032;i am feeling a bit restless these days;fear
9037;i hope that the next quote will be able to let my special someone knows what im feeling insecure about and understand that no matter how much i trust;fear
9041;i can feel myself slowly uncoiling from the fearful place inside and enjoying the time as i hope he can enjoy it and starting to actually swim around a bit rather than just walk in the water;fear
9045;i somehow feel terrified as though if i dare slow down or walk in place to catch my breath billy blanks will jump out of the screen and yell into my face with all his fierceness;fear
9055;i am feeling uncertain and insecure and fearful;fear
9057;i remember me and my mum crying holding ourselves against a door while he tried to break it down and feeling terrified;fear
9060;i was tired of feeling like a helpless victim and stuck in my circumstances and slowly started making changes;fear
9079;i didnt want aubrey to feel pressured or rushed into baptism but then i realized that she doesnt need to have a perfect knowledge in order to be baptized;fear
9081;i feel agitated and jumpy and like i just ate a bottle of caffeine pills;fear
9083;i wasnt sure if i could be concerned when there were people around me feeling incredibly apprehensive some turning back while i may as well have been dancing up the cliff face;fear
9086;i am feeling a little skeptical today;fear
9087;i cant believe this is the feeling i was so afraid of not disdain or hatred instead its just actual nothingness laced with a small dash of repulsion;fear
9098;i feel as weird criticizing this game as much as i feel weird praising it;fear
9111;i stopped feeling intimidated when looking at a wod i guess that means i am learning how to find a right balance where to scale down and where to push harder;fear
9116;i know both of them feel threatened by the job i do even after long years but i get really tired of the ganging up i get from them;fear
9119;im also pretty close to just exiting out of the window because i feel like this makes me look freakishly neurotic;fear
9121;staying alone in the biology building after the dark;fear
9137;i consulted my aunt a doctor partially because i wanted counsel without copay but mostly because i had a feeling my doctors would be skeptical;fear
9139;i feel nervous i dont feel super confident that i have it until i have the trophy;fear
9146;i have been conveniently uninformed of the specifics of the situation i am left feeling helpless and wanting more than ever to get away;fear
9147;i guess just like a porn star looking at a inch rubber dong i m feeling a bit hesitant about the whole thing;fear
9150;i have to admit that i feel skeptical about making these changes and wonder are natural sweeteners any better for your body than refined sugars or are all sugars the same in the end;fear
9161;i feel fearful about being vulnerable within a relationship i will see in others that they are not trustworthy and will in turn not trust them;fear
9162;i am so thankful that though things are a bit overwhelming he has sent people into our lives to help me not feel so neurotic;fear
9168;i almost feel intimidated by the attempt to describe it;fear
9170;i feel shaken by it and im far far above the age group targeted;fear
9175;i feel pretty terrified immature and not ready;fear
9181;i almost feel startled;fear
9183;i remind myself or am reminded of my passions and opinions i just feel incredibly agitated and frustrated there is this ball of energy with no channel to travel;fear
9205;i feel suspicious when i see this redundant use of the credential;fear
9209;i feel like the town loner with all of the things i ll need that day in a suspicious bag;fear
9216;im not going to lie sometimes hearing myself say some of the things on my recordings makes me feel weird and insecure but just like the quote states above its a good thing;fear
9226;i feel pressured to come up with something else funny to write about;fear
9228;i feel strongly it could be helping people and doing what i am unsure of but it isn t within the us;fear
9230;i wish i didnt feel this afraid to talk to new people;fear
9231;ive been feeling very indecisive lately;fear
9234;i didn t ride on sunday and was still feeling a little apprehensive on monday so decided to a title lunge href http en;fear
9240;i confess that i was feeling nervous as i made my way to the event venue;fear
9266;i slow a bit to stay with him partly because i am feeling like if i start to win he will just give up and partly because i am afraid that if i push it he will kill himself trying to stay with me;fear
9273;i lie in bed my legs are in constant motion i feel i am out of control as they have to be shaken or tapped or just doing something;fear
9274;i feel as though my own snowglobe is being shaken and im still flying through the air;fear
9276;im years old and i must admit that it has made me feel uncomfortable;fear
9280;im feeling a bit neurotic that ill lose my job;fear
9288;i feel like a soda in a can shaken turbulently and flew violently out of its container the moment it felt air exchanging its freedom to you;fear
9290;i feel insecure and lack of confidence;fear
9295;i have been aware of one traumatic memory that has been surfacing on and off leaving me feeling nauseas and gently terrified always;fear
9304;i just feel like i havent shaken it up lately;fear
9306;i feel like i ve been put in a bag and shaken up but otherwise ok;fear
9307;im feeling wimpy about this i know a one year old who has been sent to the old country for a year so the parents can work;fear
9319;i feel agitated annoyed and i see feel the darkness everywhere;fear
9325;i will close my eyes and recite the following mantra every day and whenever i m feeling unsure frustrated or shiftless with my progress towards my top body;fear
9350;i ask to know things and then everything changes and then i feel a bit shaky as i try to keep up with my own leading edge and the huge amount of change i m invited to allow as i come into alignment with and catch up with me;fear
9353;i feeling suspicious i snooped computer;fear
9360;i sat feeling helpless like a moment from an episode of the walking dead;fear
9361;i dont know why i feel so frantic about this but i really want to have this particular song for my little girl to be;fear
9370;i ended up eating lots of carbs on both days but i didn t feel as pressured to eat a bunch on the last day;fear
9374;ill feel uncomfortable although i always heard people or friends around calling their loved one honey babe my angel darling peaches pickle gt;fear
9384;i was feeling a little shaky and called it a day on the small bike;fear
9386;i want to be able to get into it without feeling weird in a bathing suit;fear
9387;i feel like i m in some weird limbo between childhood and adulthood;fear
9394;i also feel strange that by the ripe old age of twenty three i want a goddamn life partner;fear
9405;i am feeling anxious that im not out watching this important game that im avoiding a bar because of an asshole who broke my heart and that im missing out meeting cute boys;fear
9408;i feel really anxious;fear
9417;i looked at my husband and even though i love him with all the love in my heart the feelings i felt for him today when he was stood there so vulnerable grew so deep and strong and i didnt realise that i could love him anymore;fear
9438;i don t i risk feeling vulnerable the feeling that everyone is staring at me and examining every little dimple in my thigh and sag in my arm;fear
9442;i know that feeling myself the strange sense of serendipity where minds collide between pages;fear
9445;im so stoned on endorphin that all i can feel is my leg muscles seizing into petrified meat;fear
9448;i remember feeling frantic at this point;fear
9452;i drove away from today feeling overwhelmed with news that i have heard a trillion times and news that my heart knows already;fear
9455;i hoped he didn t feel the shiver that ran through me but maybe he did i was startled when he pulled away from me;fear
9469;i just make assumptions based on what i see think feel i ve wondered this before with strange things;fear
9475;i feel helpless as her mother i should be able to take the pain away as a small child i could do this but she is a young adult now the same age i was when i had her and it hurts to see her in pain;fear
9479;i feel uptight is it any wonder i dont know whats right;fear
9488;i feel like the fans see the girls as wimpy and not as good as the guys;fear
9495;i was back home but feeling restless;fear
9496;i hit the ground i feel daddy let go completely and i get terrified;fear
9503;i noticed earlier not involved in the group s turn to speak in front of the class and you could feel how nervous he was;fear
9516;im feeling intimidated by my own achievements;fear
9525;im also feeling pretty paranoid a lot and no i dont take drugs;fear
9553;i am feeling a bit apprehensive about carrying an amount this large without any protection;fear
9554;i was feeling shaken walking along the streets and less able to concentrate on not having an accident while simultaneously worrying about having one due to not concentrating;fear
9564;i wasn t feeling pressured even if this was the longest race and the one i expected the most from;fear
9565;i feel very agitated just sitting here;fear
9591;i know at least one other person besides myself was feeling nervous and anxious about getting started;fear
9592;i might start feeling nervous tomorrow but im not sure;fear
9594;i did feel scared now;fear
9595;i still think it is worth posting here as a reminder for the next time i feel anxious;fear
9605;i feel like a tortured artist when i talk to her;fear
9620;i honestly feel a bit pressured she just made a post on a photo stating she wanted to have giant beers soon and i dont even know what to say;fear
9658;i cant stop talking even though im already feel weird uncomfortable feeling swarming me but still my mouth keeps saying unnecessary word;fear
9677;i started feeling like i was being paranoid since it kept happening;fear
9679;i do not like exposing myself because i end up feeling vulnerable;fear
9705;i knew i was just feeling unsure amp scared and so i let it overpower me and i gave in to those feelings and gave up;fear
9727;i anger people because when i feel agitated with something i get frantic and speak fast and snippy;fear
9729;i feel paranoid that every time i log onto facebook or attend church that im about to find out yet another friend is pregnant;fear
9735;i would still feel weird;fear
9744;i was feeling awfully indecisive this morning when i started to think about what i wanted to do to get my heart pumpin;fear
9752;i remember feeling uncertain about what to say well erm we are trying and my period is due this week so erm;fear
9753;i just feel you so so dont be afraid naega deo apaya hae and pray again dasi neol chajeul su itge sigani heureulsurok gaseumi apawa i need you go back in time dan hanbeon manirado forgive my sins wo doedollil suman itdamyeon i gotong ttawin naegen so so sloth;fear
9760;i feel so vulnerable i need to have a mask on to go into the world or if my desire is caused by a need to divert attention or cover up weakness i should probably be making more constructive use of my time than trying to look pretty;fear
9763;i can flirt along with the best of em and i rarely if ever feel intimidated by male identifying folks or the idea of striking up a conversation with them regardless of how hopelessly attracted i am to them;fear
9782;i feel really damn terrified and rushed to my classroom where my friends are playing and joking around;fear
9790;i feel kind of uncomfortable as i m about to write a not so favorable review about starters;fear
9795;i felt this way before i was feeling rather reluctant whether should i go down to bishan to fetch my boyfriend;fear
9805;i do not see but could feel that she is someone i am very reluctant to let go;fear
9806;i sympathize with this person but i also feel a bit skeptical the theme is loss because everyone looses;fear
9818;i was beginning to feel anxious about it and i asked him to help me out;fear
9833;i feel unsure of my footing;fear
9836;i feel very distraught tonight;fear
9846;i came away from the experience feeling rather confused and it left a sour taste in my mouth;fear
9853;i find im barely breathing and feel a little frantic;fear
9854;i went into that feeling more than a little bit scared as my running training to date had been almost non existent;fear
9856;i cannot help but feel a bit anxious on how this delivery will go hopefully another vbac if all goes as planned;fear
9862;i feel so uncertain about everything right now;fear
9875;i was able to maintain physical and mental activity as well as have a necessary structure and routine without feeling pressured to overdo it;fear
9876;occured while preparing for a midterm in social welfare that i thought was going to be very hard and felt unprepared for;fear
9877;i feel pretty weird about that considering what my friends and colleagues in nyc and new jersey are going through but it s just the reality;fear
9884;i realized this weekend that i am feeling somewhat apprehensive about this surgery;fear
9891;i feel suspicious of wrinkle prevention beauty products for some reason;fear
9895;i feel like a paranoid victim of the system in fear of something learing in the depths;fear
9898;i feel intimidated by these colleagues of mine;fear
9900;i am no longer red it feels weird;fear
9911;i didnt feel threatened at all by the people like i would have for the first minutes walking in indonesia;fear
9912;i want to come out about it but i feel so reluctant for some reason;fear
9922;i am saying that i am feeling helpless now that i have to walk on toes;fear
9926;i feel so helpless because i dont know what more to do;fear
9928;im feeling pressured because it is crunch time with looming deadlines once i hit the airport thursday i know ill be too busy to worry with the other items for a few days;fear
9935;i sometimes feel shy about my musical taste because some of it wanders towards what some might call techno slander;fear
9936;i was feeling apprehensive about my life as a student i felt like i couldnt succeed wouldnt succeed could never succeed;fear
9940;i know it s gross to think that you are putting snail mucus on your face but it s a small price for beauty plus the texture of the product is just like any other face cream so it won t feel weird;fear
9959;i am not an expert i am simply a filmmaker and i feel really uncomfortable speaking from a level higher than the audience especially when there are often real experts in the audience who know much more about medical and radiation issues than i do;fear
9963;i was listening to belle and sebastian feeling agitated;fear
9980;ive seen the way serina feels strange if shes not being useful and it sure helps that the cleaner is pretty expensive and not having to pay that money would be pretty great;fear
9990;i feel helpless because i cannot stop it;fear
9995;i have a desk job and sit on my ass all day long so sometimes i feel paranoid that i m not being active enough and think things like dear god what if i get so fat that i can never lose the baby weight;fear
9996;i feel like such a confused person lately sigh;fear
10016;i feel intimidated like i just want to turn around and head back into the safety of my yoga class or hop on the tried and trusty treadmill;fear
10021;i get involved into a tale of good versus evil i want to feel afraid of the dark to a certain extent;fear
10024;when my little sister was sick at home and i thought that she would die;fear
10025;i asked whether if he feel shy around me he said no and he say because im a very active person;fear
10035;im under a lot of stress and feeling overwhelmed;fear
10039;i never want to diminish the pain ocd has placed on peoples shoulders and so i speak only for myself when i say there is and has been worse to go through than the burden i feel i think to watch my children starve suffer or be tortured would be much worse;fear
10043;i say that to myself when i am unsure or feeling insecure about what others think of me;fear
10055;i feel like im but at least im not feeling pressured to write when i dont want to;fear
10080;i feel so helpless but so well protected;fear
10089;i am such a private person and although i won t be going into anything too personal i m feeling anxious just writing this;fear
10096;im wrong but i have a feeling the studio was reluctant to give clint money to fund a movie from the perspective of the japanese;fear
10117;i feel pretty tortured because i work a job and often the inspiration strikes while im at work;fear
10124;i always feel a little shy in those situations and then nervous that my shyness is making me seem aloof;fear
10143;im feeling kinda shaky my mind is full of doubt good luck love you;fear
10153;i also feel terrified but i ve found that since i ve started saying i m terrified out loud i feel less terrified;fear
10158;i asked myself why do you feel frightened of being;fear
10169;i dont know where and when i can feel the thrill and im scared that im going to miss it;fear
10176;i realized that when i let my mind race and i start to feel restless i get the desire to smoke;fear
10185;i sent my boyfriend bobby when i was feeling particularly melodramatically helpless i miss having a home in the states and i miss my sweatshirt and i miss taco bell;fear
10195;im still feeling a bit shaken;fear
10211;i am this thing i have these feelings and i m not afraid to express them and to stand up for what i believe in;fear
10236;i feel kind of reluctant and depressed when you told me that it s over i respected your decision;fear
10237;i spent much of the morning feeling like an impostor or a visitor in someone elses life and uncertain what if anything i should do next;fear
10243;i feel uncomfortable depending on my partner to meet my needs;fear
10248;i devote this blog to her and pray with her for peace in the world especially when we feel frightened by religious violence;fear
10249;i write on my blog here that i want or i am going to do something i feel more pressured for want of a better word to do it;fear
10251;i also wanted to let you know that despite doing this blog post im still feeling a bit weird about blogging;fear
10252;i feel agitated right on through;fear
10255;i feel kinda apprehensive;fear
10257;i started feeling doubtful so i just sat in my seat disappointed;fear
10263;i can stop relying on the views of others for my self worth and thus not feel so threatened by their behaviors;fear
10269;i did feel reluctant to keep on going and drew focalors sigil with a black opium incense stick on a wall by grabbing the wooden part and pulling the incense part back slightly and allowing it to smack to wall leaving a black powder line and meditated;fear
10273;i was blessed but in some ways i feel like im being tortured by divinity;fear
10279;i always feel pressured to act normal with my eating around family at christmas so yeah ill need to lose weight to be comfortable eating dessert and stuff then;fear
10284;i miss how safe and comfortable he made me feel and how vulnerable i was able to be with him because i knew he loved me;fear
10285;i went to pick up the kids feeling scared and trembly and very self critical for my stupidity;fear
10291;im feeling a little apprehensive about tomorrows weigh in;fear
10303;i could find another reason i m new in the area and i feel less intimidated with a simple tool that i can understand;fear
10309;i don t want to go home to toronto and feel like a nobody tortured artist loser for two weeks and smoke pot alone in my bedroom and watch degrassi junior high and then weep;fear
10318;i feel uncomfortable when i need to sit through a bad presentations;fear
10329;i feel like a paranoid stalker or something;fear
10330;i hate feeling pressured into having to carry on conversations because if i didnt it would just end up with the two of us breathing at each other until our receivers got all steamy;fear
10332;i need to manage my spending money more wisely but im feeling uncertain and stressed as of late;fear
10353;i pictured a twin set of copper pipes running through me somewhere and while i was cool when i contemplated the one that flowed outward it made me feel weird to think about the other one;fear
10356;i didnt feel threatened or concerned really but i wasnt entirely happy about the situation either perhaps instinctively because im usually quite prepared even pleased to speak to a passer by;fear
10394;i remember feeling a bit confused and really questioned her saying that to me;fear
10409;im feeling wimpy and whiny and generally tired;fear
10431;i already feel like im being tortured by not having any;fear
10443;i am thrilled with the way my skin and hair feel if you are like me you are skeptical;fear
10449;id like to be less afraid to say how i really feel less afraid to travel;fear
10452;i was feeling pretty wimpy in it;fear
10455;i will feel a bit of insecure;fear
10465;when i was ten i got shut in the school with a friend i had to jump out of a window and cross a beam metres high;fear
10492;i feel suspicious of innanimate objects and as though my house is actually the set of a play or a movie or some kind of model of itself and how did i come to be here and why is that carpet looking up at me like that;fear
10502;i like to look at this ring when im feeling doubtful or down and it reminds me that honestly i dont have any regrets and i know im where im suppose to be;fear
10513;ive been feeling very very restless;fear
10518;i needed to get all that out of my head and onto a screen where i can come and reread it later to see that while we have numerous blessings there are some challenges and that its okay for me to feel overwhelmed at times;fear
10528;i feel weird about my self this doesn t feel like me;fear
10532;im going to sit and crochet some more squares and try not to feel alarmed at the amount of them i need to do before these babies are born;fear
10540;i feel apprehensive and wonder if the marks i have made in the past are still there;fear
10546;i feel shaken open as though my heart were broken into and there are no words to speak;fear
10551;i have been asking myself some difficult questions in an attempt to understand why i feel this strange push and pull between different aspects of my life;fear
10559;i remember feeling terrified as a child;fear
10586;i do my best but it feels uncomfortable;fear
10588;i am back in the shire and although it is lovely to be reunited with fields once more i am feeling a bit restless and missing london life;fear
10595;i just couldnt fall asleep feeling scared;fear
10604;i feel a little paranoid that i may forget what ive learnt;fear
10618;i could look for solutions instead of just feeling helpless actually made a big difference;fear
10624;i feel distraught and devastated;fear
10635;i feel vulnerable when im alone not only because i feel so incapable of defending myself but also because i could go into labour at any point;fear
10647;i get these intrusive thoughts mostly violent ones or sometimes sexual the sexual ones make me feel really agitated not pleasant at all whereas the violent ones don t tend to bother me;fear
10651;i hate that feeling when im about to do something then i get scared and almost turn around and walk away;fear
10653;i cant help but feel distraught;fear
10661;i feel a strange disconnect;fear
10669;i am not strong that i feel scared lonely lost and confused;fear
10680;i am still numb i question everything about what i feel and terrified to trust all my feelings;fear
10698;i find when i look at things in this way i deal with the situation better and do not feel as agitated;fear
10706;i can walk down another street and stop feeling helpless and hopeless;fear
10708;i generally only post on this site when im feeling completely overwhelmed and i need a space to vent about the perils of law school however lately ive been laughing my way to the law library like a kind of deranged film villian oh this is far too easy;fear
10715;i feel really wimpy saying it but;fear
10718;i began to feel distressed and a feeling of sadness and a desire to kill myself;fear
10726;i asked feeling hesitant;fear
10730;i have crossed over and i am on safe footing yet still feel this way fearful for the unknown shaky uncertain;fear
10747;i find myself feeling agitated because of how what the kids are playing i ask myself did i play this way when i was little;fear
10749;i feel that uncertain should be a better communicator;fear
10763;i repeat over and over in my life in which i try to take control in my life but it when it doesn t work i feel afraid that i have no control;fear
10764;i make jokes about being happy to get rid of them for the school year but its just because i feel incredibly vulnerable about sharing them with others;fear
10769;i forgive myself that i have accepted and allowed myself to feel terrified when i can not move myself or speak or scream in sleep paralysis;fear
10772;im feeling deeply overwhelmed by these ordinary tasks;fear
10777;i think the main benefit here is that it wets the surface giving even the earliest strokes something to play against and it also helps get my ass into the deep end of the pool if i am feeling hesitant about where to begin;fear
10779;i could almost feel it as the flames singed and tortured her frail delicate body leaving nothing behind but a foul smelling concoction of wood and burnt flesh;fear
10784;i suppose to feel terrified;fear
10794;i was catapulted back into feeling more terrified of people than i had been in awhile;fear
10796;i am comforted knowing that i can use my gun for my protection and will not be put behind bars for using it when i feel threatened;fear
10799;i had it in my head as it relates to the workplace because i had just been irritable to someone a tiny bit lower in status than myself in response to someone who is higher than me making me feel momentarily pressured;fear
10800;i only feel frightened and these are such small things;fear
10806;i couldn t feel anything other than some strange tugging so i was relieved to say the least;fear
10811;i feel pretty terrified about letting down all those good people kind enough to support my work;fear
10826;i think about talking to a lawyer and finishing this i feel anxious;fear
10833;i feel insecure all the time;fear
10837;i thought this was a good idea in that it gave you time to recover if you were feeling nervous or overwhelmed and also gave you the opportunity to make your escape if you felt so inclined;fear
10839;i feel agitated thinking about his mother and her supposedly hidden msg;fear
10854;i went through the exam i could feel my heart sink with each unsure answer each flip flop decision and random guess;fear
10858;i just feel more vulnerable than other people;fear
10865;ive been quite confident in what i believe for my whole life this occasionally over whelming feeling of uncertainty has truly shaken me to my core;fear
10870;i was playing with friends then i decided to splash some sand into a car which was moving nearby the driver got angry and came to report to my parents;fear
10880;i feel nervous when i think about going to australia though i feel exited at the same time;fear
10897;i began to feel strange i thought to myself here it comes;fear
10902;im going to be after the birth of this baby feels shaky;fear
10905;i feel a strange sense of achievement that i have scraped every nook and cranny of the shells for juicy morsels;fear
10908;i was feeling a bit shaky and a bit off centre but i think most of that was worrying about things out of my control;fear
10911;i was not feeling so nervous because she seemed so calm and collected;fear
10918;ive also discovered that because i feel less agitated by caffeine and cravings this coping method is unnecessary huge;fear
10964;i felt i completely belonged and i didn t feel shy and frightened any more;fear
10970;im feeling slightly intimidated;fear
10976;i am i cant help but feel skeptical about the whole thing;fear
10978;i am baffled hurt that i feel assaulted and unsafe;fear
11003;i can feel the awkwardness and that weird kind of tension;fear
11010;i usually start feeling anxious;fear
11012;i wake up feeling fearful and helpless;fear
11018;i yearn for when i feel vulnerable;fear
11029;im not sure why i always feel reluctant to write nutrition health posts but i decided that those days are over;fear
11035;i actually answered you pathetic fucking e mails but no thats too fucking easy just call andintrupte what was a wonderful fucking day with you trad trash what the fuck slave he felt the feeling come over him he bagan to shiver and shaken with fear;fear
11036;i subconsciously feel a little bashful at the display of nakedness in front of me while watching the maid wipe windows on the outside of the room actually its just her shadow behind the drawn curtains;fear
11044;i just wanted the world to feel strange to me again;fear
11048;i have times when i feel insecure;fear
11054;im feeling a bit uncertain about the whole poem i think that will remain;fear
11058;i wonder if they feel like reluctant leaders;fear
11062;i let my fingers stroke across his chest to his heart marveling at the feel of him terrified that this is a step too far;fear
11069;i mentioned in that post the colors are very pretty but they feel very uncomfortable on the eyes;fear
11074;i began to feel that it was shaken so badly that it would never be repaired;fear
11077;i can only guess that the boys are feeling shy when i m sick but honestly i could use some help now;fear
11080;i feel so neurotic sometimes because usually even if i know we dont have something etc;fear
11084;i usually feel suspicious and guilty about this considering how little i do during my work day;fear
11085;i feel she s frantic about controlling her message wary of others readings fearful of what meaning they might find and or create in her performance;fear
11086;i read new risen throne once said cold amp desolate soundscapes that will leave you feeling utterly scared amp alone yes it is;fear
11087;i enjoyed today because hes a darling but its a long time since ive backed a horse and i have to admit to feeling a little hesitant as to where to go from here;fear
11099;i would feel strange describing it but if anyone is interested let me know and i will add it;fear
11100;im particularly feeling pressured to act and behave in ways that are culturally accepted and expected of me;fear
11106;i am going to add some photos from today and again thank you all for your dear support when i was feeling overwhelmed at different moments;fear
11142;i don t feel like i m being pressured to do anything and i don t feel like making love to my husband has any connection to the assaults and rapes;fear
11143;i have to admit i was feeling very skeptical;fear
11145;i pleading to people and feeling distraught that they dont hear;fear
11146;i started pin pointing faults at home and with relationships feeling left out and confused about my purpose in peoples lives that i had once been close to;fear
11154;i forgive myself that i have accepted adn allowed myself to feel uncertain and inferior the moment someobdy is looking at me as i do physical labour;fear
11163;i feel a bit shaky at night lately i ve awoken with this;fear
11169;i am feeling overwhelmed with excitement and anxiety as i prepare for my flight to florence in a few hours;fear
11176;i reached down to feel what that strange sensation was and i felt something there;fear
11187;i am not feeling fearful;fear
11189;im feeling timid six;fear
11192;i am tired feeling overwhelmed and it seems like i am being assaulted from every direction i am not always at my best;fear
11197;i feel tortured by all this and im not quite sure how to handle it other then getting drunk non stop so as to not feel anything at all;fear
11200;i am actually considering buying them thats why i feel so unsure hehe;fear
11209;i feel quite scared about my work life balance if i start to work for ken again;fear
11212;i just feel shy because i was just a sharia stream student who is now still struggling with european union policy and decision making thesis while those uncles there discussing trillion dollars projects in government lead companies glc;fear
11227;i just remember feeling frantic desperately trying to say what i needed to say to q;fear
11242;i was sleep was vey irritable and feeling paranoid because i work the oncology dpt of a hospital and feeling paranoiud cancer and through chemo;fear
11246;i feel paranoid but atleast now i get some comfort with dd she is the only person that i can talk to and not feel lie total crap around she is the nicest kindest most caring person i have ever met and i dont think that i will ever find anyone as great as her in my life;fear
11256;i keep having all of these wonderful feelings and dreams and i am so terrified that they are bad or harmful or wrong but they are not;fear
11265;i confess i feel a little apprehensive;fear
11268;i started feeling a bit alarmed but i was not afraid for some reason;fear
11269;im here to tell you you arent alone if you feel vulnerable;fear
11286;i feel helpless because i cant protect my family he adds;fear
11291;i feel people are scared of me or given up on me;fear
11297;i now feel less doubtful towards that person about his her sincerity in rebuilding our relationship;fear
11316;i crave getting out there and moving and if i dont i feel agitated until i do;fear
11317;im thankful for it and the parents because they are understanding and make me feel less wimpy;fear
11322;i feel shy at the fact that i love these inanimate things;fear
11326;i should have left this movie feeling frightened or at the very least convinced that this number held some kind of mystical power or was the key to some government conspiracy but no;fear
11345;i often feel so distressed and freaked out whenever my child gets sick;fear
11370;i was feeling extremely agitated after coming home from china;fear
11386;i saw kyuhyun in the crowd today while i was strolling through apgujeong with hyunjin the woman breathed feeling every bit sceptical at her own words;fear
11393;i dont want to approach this topic too lightly but at the same time i feel apprehensive putting it all out there;fear
11394;i would feel terrified for them and enjoy this movie a little better;fear
11412;i feel this strange sense of importance of life and the world when i stare at the stars all night;fear
11422;i feel myself uncertain as to the next step to take;fear
11434;i have been feeling restless lately;fear
11446;i want to be able to leave my house on my own without feeling terrified and im going to work on this every day;fear
11453;i am left to feel helpless to do anything;fear
11465;i am feeling the strange mix of extremely proud relieved she is on the path to her fabulous future but gutted she has chosen to move out to live in halls of residence at uni;fear
11467;i feel afraid to live alone living far from them;fear
11476;i feel so vulnerable;fear
11481;i woke up feeling alarmed;fear
11490;i would feel helpless feeling of wronged frustrated and misunderstood;fear
11502;i felt afraid just before receiving the question paper of the part ii exam;fear
11503;i realized that i was tired of feeling weird in relationships with boys;fear
11504;i feel shaky dizzy and my stomach starts to hurt if i miss a meal;fear
11510;i feel like a snow globe that has been all shaken up and i m still waiting for the dust to settle;fear
11512;i ask you not to feel pressured by this;fear
11517;i have to admit i feel a little hesitant about embedding a music video below in this case;fear
11525;i feel a remembrance of the strange by justin aryiku falls into the latter category;fear
11529;i see each time you is what feel i am very anxious to to living to eat you;fear
